block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
a_1263589,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,1_merged_2495708,2,39-0-188,
b_1267308,10118,1,Algiers Point Ferry Terminal,46606,6_merged_2495717,0,1-1-116,
b_1267315,10119,1,Convention Center,46609,3_merged_2495714,1,2-1-210,
b_1267795,10158,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,46762,2_merged_2495715,2,201-0-92,
b_1267676,10148,0,Broad and Washington,46712,1_merged_2495713,2,94-0-151,
b_1267632,10144,0,Canal St. via Tulane Ave. and University Hospital,46704,3_merged_2495714,2,84-0-109,
b_1267633,10144,0,Canal St. via Tulane Ave. and University Hospital,46704,3_merged_2495714,2,84-0-110,
b_1267632,10144,0,Canal St. via Tulane Ave. and University Hospital,46704,3_merged_2495714,2,84-0-111,
b_1267633,10144,0,Canal St. via Tulane Ave. and University Hospital,46704,3_merged_2495714,2,84-0-112,
b_1267632,10144,0,Canal St. via Tulane Ave. and University Hospital,46704,3_merged_2495714,2,84-0-113,
b_1267626,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-114,
b_1267627,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-115,
b_1267630,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-116,
b_1267796,10158,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,46762,2_merged_2495715,2,201-0-93,
b_1267628,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-117,
b_1267445,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-189,
b_1267443,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-190,
b_1267445,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-191,
b_1267443,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-192,
b_1267446,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-193,
b_1267444,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-194,
b_1267445,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-195,
b_1267443,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-196,
b_1267446,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-197,
b_1267444,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-198,
b_1267527,10135,1,University of New Orleans via Paris Avenue,46669,2_merged_2495715,2,52-1-99,
b_1267526,10135,1,University of New Orleans via Paris Avenue,46669,2_merged_2495715,2,52-1-100,
b_1267679,10148,0,Broad and Washington,46712,1_merged_2495713,2,94-0-152,
b_1267527,10135,1,University of New Orleans via Paris Avenue,46669,2_merged_2495715,2,52-1-101,
b_1267526,10135,1,University of New Orleans via Paris Avenue,46669,2_merged_2495715,2,52-1-102,
b_1267476,10131,1,Cemeteries,46646,2_merged_2495715,1,47-1-315,
b_1267526,10135,1,University of New Orleans via Paris Avenue,46669,2_merged_2495715,2,52-1-103,
b_1267475,10131,1,Cemeteries,46646,2_merged_2495715,1,47-1-316,
b_1267526,10135,1,University of New Orleans via Paris Avenue,46669,2_merged_2495715,2,52-1-104,
b_1267321,10120,0,Canal Street via French Market,46611,1_merged_2495713,2,5-0-59,
a_1263522,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-624,
a_1263511,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-625,
a_1263518,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-626,
a_1263521,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-627,
a_1263512,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-628,
a_1263548,9837,0,Canal Street via Garden District,45482,4,1,12-0-545,
a_1263520,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-629,
a_1263514,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-630,
a_1263516,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-631,
a_1263515,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-632,
a_1263542,9837,0,Canal Street via Garden District,45482,4,1,12-0-546,
a_1263544,9837,0,Canal Street via Garden District,45482,4,1,12-0-547,
a_1263445,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-315,
a_1263447,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-316,
a_1263448,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-317,
a_1263449,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-318,
a_1263445,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-319,
a_1263447,9832,0,Gayoso Street (Regional Transit Authority),45468,1_merged_2495708,1,47-0-320,
a_1263448,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-321,
a_1263449,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-322,
a_1263448,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-323,
a_1263449,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-324,
b_1267338,10122,1,Audubon Zoo via World War II Museum,46616,1_merged_2495713,2,11-1-181,
b_1267326,10121,1,Audubon Park via Walmart,46614,1_merged_2495713,2,10-1-78,
b_1267437,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-85,
b_1267326,10121,1,Audubon Park via Walmart,46614,1_merged_2495713,2,10-1-79,
b_1267326,10121,1,Audubon Park via Walmart,46614,1_merged_2495713,2,10-1-80,
a_1263504,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-548,
a_1263507,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-549,
b_1267503,10132,1,City Park and Museum of Art,46653,3_merged_2495714,1,48-1-227,
b_1267650,10145,0,Canal St. via St. Claude Ave. and Lower 9th Ward,46706,2_merged_2495715,2,88-0-149,
a_1263506,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-550,
a_1263500,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-551,
a_1263505,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-552,
a_1263499,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-553,
a_1263503,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-554,
a_1263497,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-555,
a_1263502,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-556,
a_1263501,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-557,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-86,
b_1267723,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,3_merged_2495714,2,102-1-102,
b_1267724,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,3_merged_2495714,2,102-1-103,
b_1267723,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,3_merged_2495714,2,102-1-104,
b_1267724,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,3_merged_2495714,2,102-1-105,
b_1267723,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,3_merged_2495714,2,102-1-106,
b_1267724,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,3_merged_2495714,2,102-1-107,
b_1267723,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,3_merged_2495714,2,102-1-108,
b_1267724,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,3_merged_2495714,2,102-1-109,
b_1267723,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,3_merged_2495714,2,102-1-110,
b_1267724,10151,1,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,3_merged_2495714,2,102-1-111,
b_1267566,10139,0,Canal Street via Little Woods and Morrison Road,46687,1_merged_2495713,2,62-0-134,
b_1267565,10139,0,Canal Street via Little Woods and Morrison Road,46687,1_merged_2495713,2,62-0-135,
b_1267650,10145,0,Canal St. via St. Claude Ave. and Lower 9th Ward,46706,2_merged_2495715,2,88-0-150,
b_1267568,10139,0,Canal Street via Little Woods and Morrison Road,46687,1_merged_2495713,2,62-0-136,
b_1267437,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-87,
b_1267692,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-153,
b_1267688,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-154,
b_1267604,10142,0,Canal Street via Crowder Blvd. and Read Blvd.,46697,2_merged_2495715,2,65-0-100,
b_1267691,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-155,
b_1267605,10142,1,To Walmart at Bullard Avenue via Crowder Blvd. and Read Blvd.,46701,2_merged_2495715,2,65-1-99,
b_1267692,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-156,
b_1267688,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-157,
b_1267690,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-158,
b_1267687,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-159,
b_1267691,10148,0,Broad and Washington,46712,2_merged_2495715,2,94-0-160,
b_1267565,10139,0,Canal Street via Little Woods and Morrison Road,46687,1_merged_2495713,2,62-0-137,
b_1267568,10139,0,Canal Street via Little Woods and Morrison Road,46687,1_merged_2495713,2,62-0-138,
b_1267567,10139,0,Canal Street via Little Woods and Morrison Road,46687,1_merged_2495713,2,62-0-139,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-88,
a_1263878,9870,0,French Market via Canal Street,45610,4,1,49-0-195,
a_1263877,9870,0,French Market via Canal Street,45610,4,1,49-0-196,
a_1263878,9870,0,French Market via Canal Street,45610,4,1,49-0-197,
a_1263877,9870,0,French Market via Canal Street,45610,4,1,49-0-198,
a_1263878,9870,0,French Market via Canal Street,45610,4,1,49-0-199,
a_1263878,9870,0,French Market via Canal Street,45610,4,1,49-0-200,
a_1263476,9834,1,Audubon Park via Walmart,45475,3_merged_2495709,2,10-1-81,
a_1263476,9834,1,Audubon Park via Walmart,45475,3_merged_2495709,2,10-1-82,
a_1263476,9834,1,Audubon Park via Walmart,45475,3_merged_2495709,2,10-1-83,
a_1263476,9834,1,Audubon Park via Walmart,45475,3_merged_2495709,2,10-1-84,
a_1263476,9834,1,Audubon Park via Walmart,45475,3_merged_2495709,2,10-1-85,
a_1263476,9834,1,Audubon Park via Walmart,45475,3_merged_2495709,2,10-1-86,
a_1263476,9834,0,Canal Street via Walmart,45474,3_merged_2495709,2,10-0-72,
a_1263476,9834,0,Canal Street via Walmart,45474,3_merged_2495709,2,10-0-73,
a_1263476,9834,0,Canal Street via Walmart,45474,3_merged_2495709,2,10-0-74,
a_1263476,9834,0,Canal Street via Walmart,45474,3_merged_2495709,2,10-0-75,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-130,
b_1267789,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-73,
b_1267667,10147,1,Cemeteries via Canal St. and Delgado College,46711,1_merged_2495713,2,91-1-105,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-131,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-132,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-133,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-134,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-135,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-136,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-137,
b_1267308,10118,0,Canal Street Ferry Terminal,46605,6_merged_2495717,0,1-0-138,
b_1267407,10124,1,Broadway via Loyola and Tulane Universities,46625,2_merged_2495715,2,15-1-67,
b_1267407,10124,1,Broadway via Loyola and Tulane Universities,46625,2_merged_2495715,2,15-1-68,
b_1267666,10147,1,Cemeteries via Canal St. and Delgado College,46711,1_merged_2495713,2,91-1-106,
b_1267407,10124,0,UPT (AMTRAK) via Freret Street,46624,2_merged_2495715,2,15-0-88,
b_1267407,10124,0,UPT (AMTRAK) via Freret Street,46624,2_merged_2495715,2,15-0-89,
b_1267407,10124,0,UPT (AMTRAK) via Freret Street,46624,2_merged_2495715,2,15-0-90,
b_1267646,10145,0,Canal St. via St. Claude Ave. and Lower 9th Ward,46706,1_merged_2495713,2,88-0-151,
b_1267407,10124,0,UPT (AMTRAK) via Freret Street,46624,2_merged_2495715,2,15-0-91,
b_1267407,10124,1,Broadway via Loyola and Tulane Universities,46625,2_merged_2495715,2,15-1-69,
b_1267407,10124,0,UPT (AMTRAK) via Freret Street,46624,2_merged_2495715,2,15-0-92,
b_1267407,10124,0,UPT (AMTRAK) via Freret Street,46624,2_merged_2495715,2,15-0-93,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-89,
b_1267307,10118,1,Algiers Point Ferry Terminal,46606,5_merged_2495716,0,1-1-117,
a_1263481,9835,0,Canal Street via French Quarter,45476,3_merged_2495709,2,55-0-118,
a_1263481,9835,0,Canal Street via French Quarter,45476,3_merged_2495709,2,55-0-119,
b_1267307,10118,1,Algiers Point Ferry Terminal,46606,5_merged_2495716,0,1-1-118,
a_1263480,9835,1,University of New Orleans via French Quarter,45478,2_merged_2495710,2,55-1-123,
a_1263480,9835,1,University of New Orleans via French Quarter,45478,2_merged_2495710,2,55-1-124,
a_1263480,9835,1,University of New Orleans via French Quarter,45478,2_merged_2495710,2,55-1-125,
a_1263480,9835,1,University of New Orleans via French Quarter,45478,2_merged_2495710,2,55-1-126,
a_1263481,9835,0,Canal Street via French Quarter,45476,3_merged_2495709,2,55-0-120,
a_1263481,9835,0,Canal Street via French Quarter,45476,3_merged_2495709,2,55-0-121,
a_1263481,9835,0,Canal Street via French Quarter,45476,3_merged_2495709,2,55-0-122,
a_1263481,9835,0,Canal Street via French Quarter,45476,3_merged_2495709,2,55-0-123,
a_1263596,9843,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,45505,3_merged_2495709,2,39-1-198,
a_1263596,9843,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,45505,3_merged_2495709,2,39-1-199,
a_1263596,9843,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,45505,3_merged_2495709,2,39-1-200,
a_1263595,9843,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,45505,3_merged_2495709,2,39-1-201,
a_1263597,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,4,2,39-0-199,
a_1263597,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,4,2,39-0-200,
a_1263596,9843,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,45505,3_merged_2495709,2,39-1-202,
a_1263596,9843,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,45505,3_merged_2495709,2,39-1-203,
b_1267307,10118,1,Algiers Point Ferry Terminal,46606,5_merged_2495716,0,1-1-119,
a_1263597,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,4,2,39-0-201,
a_1263598,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,4,2,39-0-202,
b_1267307,10118,1,Algiers Point Ferry Terminal,46606,5_merged_2495716,0,1-1-120,
b_1267307,10118,1,Algiers Point Ferry Terminal,46606,5_merged_2495716,0,1-1-121,
b_1267794,10158,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,46762,2_merged_2495715,2,201-0-94,
b_1267307,10118,1,Algiers Point Ferry Terminal,46606,5_merged_2495716,0,1-1-122,
b_1267437,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-90,
b_1267790,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-74,
b_1267789,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-75,
b_1267792,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-76,
b_1267791,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-77,
b_1267790,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-78,
b_1267789,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-79,
b_1267790,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-80,
b_1267789,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-81,
b_1267550,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,2_merged_2495715,2,57-1-105,
b_1267551,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,2_merged_2495715,2,57-1-106,
b_1267353,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-558,
b_1267792,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-82,
b_1267791,10158,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,46766,1_merged_2495713,2,201-1-83,
a_1263627,9848,1,University of New Orleans via St. Anthony Ave.,45526,4,2,52-1-105,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-93,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-94,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-95,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-96,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-97,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-98,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-99,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-100,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-101,
a_1263815,9839,0,Canal Street via Poydras Street and Superdome,45491,2_merged_2495710,2,16-0-102,
a_1263514,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-633,
b_1267484,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-317,
b_1267483,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-318,
b_1267485,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-319,
b_1267481,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-320,
b_1267482,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-321,
b_1267480,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-322,
b_1267485,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-323,
b_1267481,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-324,
b_1267484,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-325,
b_1267483,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-326,
a_1263819,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-107,
a_1263820,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-108,
a_1263819,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-109,
a_1263820,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-110,
a_1263820,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-111,
a_1263818,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-112,
a_1263819,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-113,
a_1263820,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-114,
a_1263566,9840,1,Delgado Community College via Xavier University & Washington Ave.,45494,1_merged_2495708,2,27-1-100,
a_1263565,9840,1,Delgado Community College via Xavier University & Washington Ave.,45494,1_merged_2495708,2,27-1-101,
a_1263819,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-115,
a_1263820,9849,1,Southern University of New Orleans via St. Claude Ave.,45530,1_merged_2495708,2,57-1-116,
a_1263816,9839,1,S. Carrollton Avenue via Poydras Street and Superdome,45492,3_merged_2495709,2,16-1-86,
b_1267600,10141,1,Expedition via Lake Forest Blvd. and Walmart,46695,3_merged_2495714,2,64-1-87,
b_1267605,10142,1,To Walmart at Bullard Avenue via Crowder Blvd. and Read Blvd.,46701,2_merged_2495715,2,65-1-100,
a_1263712,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-92,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-93,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-94,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-95,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-96,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-97,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-98,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-99,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-100,
a_1263713,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-101,
b_1267378,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-559,
b_1267353,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-560,
b_1267311,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-211,
b_1267599,10141,1,Expedition via Lake Forest Blvd. and Walmart,46695,3_merged_2495714,2,64-1-88,
b_1267468,10131,0,Harrah's Casino and Riverfront Streetcar,46643,1_merged_2495713,1,47-0-325,
b_1267470,10131,0,Harrah's Casino and Riverfront Streetcar,46643,1_merged_2495713,1,47-0-326,
b_1267462,10131,0,Harrah's Casino and Riverfront Streetcar,46643,1_merged_2495713,1,47-0-327,
b_1267309,10131,0,Harrah's Casino and Riverfront Streetcar,46644,1_merged_2495713,1,47-0-328,
b_1267310,10131,0,Harrah's Casino and Riverfront Streetcar,46644,1_merged_2495713,1,47-0-329,
b_1267311,10131,0,Harrah's Casino and Riverfront Streetcar,46644,1_merged_2495713,1,47-0-330,
b_1267309,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-212,
b_1267310,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-213,
b_1267468,10131,0,Harrah's Casino and Riverfront Streetcar,46643,1_merged_2495713,1,47-0-331,
b_1267464,10131,0,Harrah's Casino and Riverfront Streetcar,46643,1_merged_2495713,1,47-0-332,
b_1267355,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-561,
b_1267348,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-562,
b_1267351,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-563,
b_1267547,10137,0,Canal Street via UNO Lakefront Arena and St. Claude Ave.,46676,1_merged_2495713,2,57-0-117,
b_1267357,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-564,
b_1267371,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-634,
b_1267370,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-635,
b_1267367,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-636,
b_1267365,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-637,
b_1267373,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-638,
b_1267350,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-565,
b_1267369,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-639,
b_1267362,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-640,
b_1267363,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-641,
b_1267372,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-642,
b_1267356,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-566,
a_1263857,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-82,
a_1263858,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-83,
a_1263857,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-84,
a_1263858,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-85,
a_1263857,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-86,
a_1263858,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-87,
a_1263857,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-88,
a_1263858,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-89,
b_1267597,10141,0,Canal Street via Lake Forest Boulevard and Walmart,46693,2_merged_2495715,2,64-0-97,
a_1263857,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-90,
a_1263858,9867,0,Canal Street via Tullis Drive and Walmart,45597,3_merged_2495709,2,115-0-91,
b_1267330,10121,0,Canal Street via Walmart,46613,3_merged_2495714,2,10-0-76,
b_1267330,10121,1,Audubon Park via Walmart,46614,3_merged_2495714,2,10-1-87,
b_1267647,10145,0,Canal St. via St. Claude Ave. and Lower 9th Ward,46706,1_merged_2495713,2,88-0-152,
b_1267340,10122,0,Canal Street via World War II Museum,46615,2_merged_2495715,2,11-0-179,
b_1267341,10122,0,Canal Street via World War II Museum,46615,2_merged_2495715,2,11-0-180,
b_1267341,10122,0,Canal Street via World War II Museum,46615,2_merged_2495715,2,11-0-181,
b_1267330,10121,0,Canal Street via Walmart,46613,3_merged_2495714,2,10-0-77,
b_1267331,10121,0,Canal Street via Walmart,46613,3_merged_2495714,2,10-0-78,
